region_id	98JKPD8_lumA_fps	ANAB5F7_basal_fps	S6R691V_her2_fps	PU24GB8_lumB_fps	2GAMBDQ_norm_fps
chr1:818021-818032	-0.382009163316684	1.3514269704160837	-1.3920713905789734	0.22765713912666233	0.19499644435291175
chr1:818780-818791	-0.253064518945598	-0.6927865554113531	-0.928351932089436	0.2898575873029361	1.584345419143451
chr1:960570-960581	-0.02224232960220343	1.4393199071498202	0.09808063414947558	-0.13693771598465054	-1.3782204957124402
chr1:977047-977058	0.36449275561986005	-1.2636185737741132	-0.8428722522556918	0.7248811738136455	1.0171168965962984
chr1:977110-977121	0.05163801370473218	-1.2414212326238052	-0.730463990831354	1.1588124615745778	0.7614347481758502
chr1:977142-977153	0.4104438952759337	-1.1466456683441641	-0.8939413888192796	1.2560505766622794	0.3740925852252316
chr1:977426-977437	0.39478578976495693	-1.3838242153271958	-0.6692299077462602	1.0597627850267164	0.5985055482817847
chr1:977458-977469	0.43631246099464527	-1.2147170840980497	-0.22999416548554957	1.4456776116234544	-0.43727882303450083
chr1:977490-977501	1.1751429183743964	-1.1024264761665543	-0.674793512923547	0.9203527937989925	-0.3182757230832868
chr1:977522-977533	1.405782499777442	-0.8528389240318669	-0.8834555463046374	0.6455311924981694	-0.3150192219391063
chr1:977586-977597	1.1044034816736321	-1.096595061122691	-0.970114915740271	0.7757991168215571	0.1865073783677744
chr1:977682-977693	1.537787920385396	-0.9320210947652188	-0.8191340880855832	-0.0841062298967762	0.2974734923621823
chr1:986626-986637	1.1548923446014376	-1.2778457920738746	-0.7792775762987695	0.5487112418392832	0.35351978193192307
chr1:996339-996350	1.3589258292843271	-1.2038498958983872	0.10632876816085776	-0.7045464074278864	0.44314170588108603
chr1:999627-999638	1.3898857369275452	-1.111572389432006	-0.380983688789387	0.6353751053789293	-0.5327047640850812
chr1:1001633-1001644	1.6257887165328162	-0.6151052720853772	-0.9632201979477076	0.133648527704414	-0.18111177420414643
chr1:1019832-1019843	1.029625765881235	-0.7650888365619994	-1.0822773993543988	1.060343851936065	-0.2426033819008996
chr1:1020018-1020029	0.8093444041327169	-0.43123981848135096	-0.7088051052954816	1.305943912337241	-0.975243392693122
chr1:1020936-1020947	1.4826249435863772	-0.7658602469223079	-0.9506637857419448	0.4938880895185255	-0.2599890004406486
chr1:1041174-1041185	-0.013120333301182622	-0.29291539285651164	-0.2944961559048468	1.6506327750716097	-1.0501008930090703
chr1:1106797-1106808	-0.9585256414059979	-0.6999305942640921	-0.021118595516589168	1.6080302014774182	0.07154462970926041
chr1:1116901-1116912	1.4030232313501654	-1.3385590004933068	-0.3895022684339784	0.29527581605124925	0.02976222152586809
chr1:1137112-1137123	1.316397276677652	-0.716959087142788	-0.9907664562223613	-0.39377661872099584	0.7851048854084942
chr1:1153718-1153729	0.030464817053763506	-0.4889993711706544	0.34422639440234704	-1.2909791705346676	1.4052873302492153
chr1:1162667-1162678	1.1146968368154953	-0.4124378296217319	-1.4901469986701659	0.5619085418310855	0.22597944964532393
chr1:1163034-1163045	1.6272470827888994	-1.0263788505472968	-0.45042750375526197	-0.2806616504678236	0.13022092198148444
chr1:1173766-1173777	-1.387306242313667	-0.17896660132504236	1.2861649060014504	0.558325383006999	-0.27821744536974063
chr1:1206335-1206346	-0.32942144047009325	-0.7789536474386662	-1.0023949998218662	0.8937654095328009	1.2170046781978252
chr1:1206436-1206447	0.3327482895834177	-1.3506746423390015	-0.2852503081838927	-0.10155645746749485	1.4047331184069687
chr1:1208636-1208647	1.0297122525776492	-1.569870736729231	-0.20791665917840244	0.6498645098478767	0.098210633482105
chr1:1226256-1226267	-0.2139186176658234	1.312492643864707	0.7242778455757896	-0.7603812173288048	-1.0624706544458689
chr1:1260305-1260316	1.3778754136236535	-0.8049778623761276	-1.1322706088395393	0.3662432881912893	0.1931297694007239
chr1:1292098-1292109	-1.0901235605247925	1.1427661632104773	0.4054976708166211	0.557168218606131	-1.0153084921084425
chr1:1315766-1315777	0.2835057061163423	-0.8360782667036512	-0.3857236082407471	1.616234631796641	-0.6779384629685857
chr1:1315847-1315858	0.6772014412969256	-0.3457529315348674	-0.7090099581338297	1.3820706457596796	-1.0045091973879081
chr1:1596316-1596327	0.4636370001758316	-1.0423191771791076	-0.11899522581722716	-0.7559406254198078	1.453618028240308
chr1:1701086-1701097	-0.7490125023513	0.8639709946812403	-1.1366632323011092	1.1736460030894218	-0.15194126311825987
chr1:1927826-1927837	-0.1283246775428047	-0.9693715506274099	-0.8263068763398222	1.4670632054218062	0.456939899088235
chr1:1979434-1979445	0.4257447945536428	-0.549229215484786	0.35202275220669205	-1.4117771109441144	1.1832387796685662
chr1:1979492-1979503	0.17845806864126992	-0.44663544102251945	0.43094681960350634	-1.417368891323934	1.2545994441016755
chr1:2050462-2050473	1.026577524905074	-0.9618626940667797	0.8016164462767196	0.2750380310627469	-1.1413693081777605
chr1:2251141-2251152	0.27635748866390125	-0.22148917661074527	1.5341215109686868	-0.43491463962901367	-1.15407518339283
chr1:2283866-2283877	-0.43630604852988886	-1.3522898151022835	0.9554714059794015	1.016968549318184	-0.18384409166541302
chr1:2314612-2314623	-0.6015626822713619	0.6010373000161026	-1.1947192484585825	-0.15577583868424394	1.3510204693980838
chr1:2323112-2323123	-0.34268499510524286	0.2031165205936367	-0.9495904012676124	-0.5385768792381961	1.6277357550174154
chr1:2331795-2331806	-1.510496406207191	0.49647676826712	-0.03017576687862139	-0.15828043758974733	1.2024758424084376
chr1:2331844-2331855	-0.9966039346809088	0.4218068859650079	-1.0926099072573783	1.1836607328621596	0.4837462231111185
chr1:2331972-2331983	-0.7279606546013184	1.4402815295139375	0.25781939850463426	-1.1402821191215973	0.17014184570434468
chr1:2413482-2413493	0.789541820317696	-0.6110663596292901	1.2022316350147844	-0.14049689752991984	-1.2402101981732658
chr1:2428282-2428293	-0.7414667683005732	-0.7269901363316236	-0.13608034050812795	-0.09659861695644698	1.7011358620967714
chr1:2443466-2443477	1.0114544704365753	-1.054320439877981	0.2749806337571033	-1.0548904660673615	0.8227758017516642
chr1:2443945-2443956	-0.1424392266233243	-0.8385949062913729	1.7022129199625207	-0.11677450110560816	-0.6044042859422142
chr1:2467423-2467434	0.27587229619756065	-0.6944009889079258	0.6419537843076307	1.1139786257102995	-1.3374037173075617
chr1:2535009-2535020	-1.031187297959512	-0.3511616016078552	0.5870711547495774	1.435052097609664	-0.6397743527918793
chr1:2576899-2576910	-0.4085434254361293	0.08707122627634893	0.6756428202044572	1.108663350022994	-1.4628339710676692
chr1:2597991-2598002	-1.1428999950550232	-0.9772064691367292	1.051575888909359	0.7105554925426375	0.3579750827397565
chr1:2822312-2822323	1.0410475240221917	-1.6006757422778595	0.5804839282527752	0.08143658189346069	-0.10229229189056568
chr1:2849182-2849193	-0.4109713108216854	-0.6481661742971423	1.5752235722806902	0.37302013266561296	-0.8891062198274743
chr1:2849214-2849225	-0.5850737095185176	-0.70186945939121	1.6705442098978502	0.19599786775511133	-0.5795989087432353
chr1:2849467-2849478	-0.5807976185832707	-1.2939655145328248	0.702115109370263	-0.04921121643637135	1.2218592401822066
chr1:3072754-3072765	-0.11105686833089247	-1.6225596695123603	0.4291689149058217	0.25223085349728125	1.0522167694401505
chr1:3104494-3104505	0.07302384693226618	-1.2597307738847539	0.24655960485114864	-0.5058914414851271	1.4460387635864667
chr1:3105757-3105768	-0.8401229491085179	-1.0680632841379607	1.0013093288793382	-0.154673798769979	1.0615507031371199
chr1:3283902-3283913	0.15264921591137195	-1.475860983539156	0.2754487089093819	-0.24219838465145876	1.2899614433698616
chr1:3365449-3365460	-0.47603197618774623	-1.1827026096801587	1.5158473368980099	-0.11104824240595079	0.253935491375845
chr1:3456910-3456921	1.025816501650473	-1.3463516029601745	0.7658463869820941	0.2513517975700832	-0.6966630832424764
chr1:3471700-3471711	-0.43967398377051603	-0.7025225610246283	0.674445553908848	1.4062398883095029	-0.9384888974232064
chr1:3483021-3483032	0.5684124516956184	-1.592446621644641	1.05970444582533	0.07546905590496669	-0.11113933178127643
chr1:3491117-3491128	-0.24765827347474448	-1.010920784633168	1.617819630620723	0.16304375846139346	-0.5222843309742099
chr1:3553377-3553388	0.18985521167129285	-1.1228824005603948	1.084968371803214	-0.946140311617149	0.7941991287030356
chr1:3625314-3625325	1.4232156684320874	-0.5709535235825511	-0.9718305681248379	0.6500664652985425	-0.5304980420232381
chr1:3653047-3653058	1.125471636581055	-0.9198952802502628	-0.6807724112882821	1.0471502331239422	-0.5719541781664532
chr1:3710214-3710225	-0.33571608576079787	-1.2183392188411568	1.2995314243648255	0.7111160023112537	-0.45659212207412914
chr1:3777180-3777191	1.0029892650461263	-0.943869144634075	1.147915671334003	-0.4347792188636301	-0.7722565728824249
chr1:3788704-3788715	-0.6387313351313038	1.7479732871283487	-0.1908583091226446	-0.6572707414366731	-0.2611129014377286
chr1:3824819-3824830	-0.64967872757565	-0.9363524882815454	0.45211560573977927	-0.39581702381801975	1.5297326339354338
chr1:3857731-3857742	1.4932124757407452	0.568405398843146	-0.6763360119027088	-0.8157231890485308	-0.5695586736326572
chr1:4048519-4048530	-0.12418663357136758	-0.7475172267867292	-0.7307352492770849	-0.09541752926912048	1.6978566389043044
chr1:4390188-4390199	-0.02270836972033904	-0.6671935294023364	-0.7904675364556045	-0.21735153875181476	1.697720974330094
chr1:5274703-5274714	0.7327664251104928	-0.1710738735666519	-1.1775584963837875	-0.6557831820054989	1.2716491268454464
chr1:5991855-5991866	0.08908209743228367	-0.41540552240673706	-1.3466476927721396	0.2857467627932558	1.387224354953336
chr1:5992404-5992415	0.823165111321128	-1.1632381194730679	-0.831787431020729	1.129427000651039	0.042433438521628765
chr1:6179553-6179564	0.08872648184787	-0.4436324092393485	1.6902394792019195	-0.820719957092795	-0.5146135947176445
chr1:6236167-6236178	-0.6955681747406892	1.2406332941281264	-1.283750385661762	0.201755447176246	0.5369298190980745
chr1:6374222-6374233	0.04186957148107917	-0.7414966046165367	-0.3146971017771455	-0.6834194570782651	1.6977435919908672
chr1:6386272-6386283	-0.8929842748118724	1.467681892492091	-0.020223963085521126	-0.9459517971787124	0.39147814258401153
chr1:6602457-6602468	1.4249524660526802	-0.7682634816159004	0.5226140169325559	-0.13645259452311365	-1.0428504068462212
chr1:6735827-6735838	-0.5938387146610514	0.4020686461199646	-0.8810306047467391	-0.49656404221267303	1.5693647155005028
chr1:6758605-6758616	-0.14467948261937183	-0.8198504015097738	-0.696069066379867	-0.019290597682582965	1.6798895481915954
chr1:6758655-6758666	0.4198908876003837	-1.2167356132058922	-0.36357086150790174	-0.29665597902178464	1.4570715661351954
chr1:7374055-7374066	-0.6223274381090412	0.8116537845940377	-0.7766973028306362	-0.7499058387054007	1.3372767950510385
chr1:7617070-7617081	1.2912431015293528	-1.2086578275402284	0.5464861216675115	-0.7477360077812887	0.11866461212465353
chr1:7673035-7673046	-0.4791296263511094	-0.27777127044924116	0.026847780786917436	-0.9438027553554179	1.6738558713688583
chr1:7680742-7680753	-0.032687485050762445	0.07483713682674616	-1.6240518888378888	1.0196201477237874	0.5622820893381181
